   49760,         2,      5.100965,     12.924424,     34.256249,      9.286289,
   49762,         1,      5.196312,     12.223775,     34.256249,      3.346579,
   49815,         3,      6.483486,     11.328502,     34.460373,      8.203551,
   49816,         3,      7.007891,     11.756676,     34.256249,      2.281008,
   49820,         1,      7.675314,     11.133877,     34.664498,      6.231589,
   49822,         2,      7.770661,     10.433228,     34.664498,      7.050032,
   49863,         2,      8.295065,     10.861402,     34.460373,      3.196104,
   49864,         1,      8.390411,     10.160753,     34.460373,      1.922329,
   49865,         2,      8.914816,     10.588928,     34.256249,      5.172111,
   49867,         1,      9.010162,      9.888279,     34.256249,      8.442659,
   49869,         3,      9.582240,      9.966128,     34.664498,      2.680374,
   49905,         2,     10.201990,      9.693654,     34.460373,      2.660074,
   49906,         3,     10.297336,      8.993005,     34.460373,      1.818675,
   49909,         1,     10.917087,      8.720530,     34.256249,      5.801754,
